ID	ITEM_NAME	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	SELL_PRICE	BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	APPLY_TYPE3	APPLY_VALUE3	APPLY_TYPE4	APPLY_VALUE4	APPLY_TYPE5	APPLY_VALUE5	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	SPECULAR	SOCKET	ATTU_ADDON
20861	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20862	612	0	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	5	0	3	0
20862	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20863	613	0	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	7	0	3	0
20863	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20864	614	0	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	10	0	3	0
20864	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20865	615	0	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	15	30	3	0
20865	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20866	616	0	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	22	40	3	0
20866	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20867	617	0	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	32	50	3	0
20867	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20868	618	0	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	47	65	3	0
20868	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20869	619	0	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	68	80	3	0
20869	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	0	0	0	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	100	100	3	0
20870	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20871	611	0	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	0	0	3	0
20871	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20872	612	0	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	5	0	3	0
20872	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20873	613	0	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	7	0	3	0
20873	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20874	614	0	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	10	0	3	0
20874	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20875	615	0	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	15	30	3	0
20875	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20876	616	0	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	22	40	3	0
20876	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20877	617	0	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	32	50	3	0
20877	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20878	618	0	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	47	65	3	0
20878	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20879	619	0	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	68	80	3	0
20879	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	0	0	0	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	100	100	3	0
20880	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20881	611	0	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	0	0	3	0
20881	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20882	612	0	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	5	0	3	0
20882	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20883	613	0	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	7	0	3	0
20883	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20884	614	0	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	10	0	3	0
20884	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20885	615	0	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	15	30	3	0
20885	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20886	616	0	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	22	40	3	0
20886	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20887	617	0	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	32	50	3	0
20887	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20888	618	0	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	47	65	3	0
20888	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20889	619	0	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	68	80	3	0
20889	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	0	0	0	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	100	100	3	0
20890	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20891	611	0	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	0	0	3	0
20891	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20892	612	0	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	5	0	3	0
20892	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20893	613	0	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	7	0	3	0
20893	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20894	614	0	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	10	0	3	0
20894	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20895	615	0	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	15	30	3	0
20895	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20896	616	0	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	22	40	3	0
20896	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20897	617	0	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	32	50	3	0
20897	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20898	618	0	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	47	65	3	0
20898	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20899	619	0	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	68	80	3	0
20899	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	0	0	0	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	100	100	3	0
20900	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20901	611	0	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	0	0	3	0
20901	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20902	612	0	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	5	0	3	0
20902	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20903	613	0	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	7	0	3	0
20903	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20904	614	0	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	10	0	3	0
20904	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20905	615	0	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	15	30	3	0
20905	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20906	616	0	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	22	40	3	0
20906	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20907	617	0	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	32	50	3	0
20907	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20908	618	0	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	47	65	3	0
20908	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20909	619	0	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	68	80	3	0
20909	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	0	0	0	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	APPLY_NONE	0	0	140	0	29	0	100	100	3	0
20910	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20911	611	0	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_RESIST_MAGIC	6	APPLY_SKILL_DEFEND_BONUS	1	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	140	0	30	0	0	0	3	0
20911	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20912	612	0	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_RESIST_MAGIC	8	APPLY_SKILL_DEFEND_BONUS	1	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	140	0	30	0	5	0	3	0
20912	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20913	613	0	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_RESIST_MAGIC	10	APPLY_SKILL_DEFEND_BONUS	1	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	140	0	30	0	7	0	3	0
20913	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20914	614	0	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_RESIST_MAGIC	12	APPLY_SKILL_DEFEND_BONUS	2	APPLY_SKILL_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	140	0	30	0	10	0	3	0
20914	abc	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	0	20915	615	0	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_RESIST_MAGIC	15	APPLY_SKILL_DEFEND_BONUS	2	APPLY_SKILL_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	140	0	30	0	15	30	3	0
